prefix	length	first	prediction	default	accuracy	upper_bound	objective	lower_bound	num_captured	num_captured_correct	num_not_captured	curiosity
242, 211, 147, 29	4	242	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	176	176	463	0.0
242, 211, 147, 359	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	200	200	439	0.0
242, 211, 147, 47	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	197	197	442	0.0
242, 211, 147, 64	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	189	189	450	0.0
242, 211, 147, 73	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	193	193	446	0.0
242, 211, 180, 111	4	242	0, 1, 0, 0	1	0.777777777778	1.0	142.0	0.0	150	150	489	0.0
242, 211, 180, 147	4	242	0, 1, 0, 1	1	0.738654147105	1.0	167.0	0.0	179	179	460	0.0
242, 211, 180, 22	4	242	0, 1, 0, 0	1	0.777777777778	1.0	142.0	0.0	150	150	489	0.0
242, 211, 180, 29	4	242	0, 1, 0, 0	1	0.790297339593	1.0	134.0	0.0	158	158	481	0.0
242, 211, 180, 47	4	242	0, 1, 0, 1	1	0.738654147105	1.0	167.0	0.0	180	180	459	0.0
242, 211, 180, 64	4	242	0, 1, 0, 1	1	0.738654147105	1.0	167.0	0.0	171	171	468	0.0
242, 211, 180, 73	4	242	0, 1, 0, 1	1	0.738654147105	1.0	167.0	0.0	176	176	463	0.0
242, 211, 188, 111	4	242	0, 1, 0, 0	1	0.765258215962	1.0	150.0	0.0	142	142	497	0.0
242, 211, 188, 147	4	242	0, 1, 0, 1	1	0.72613458529	1.0	175.0	0.0	171	171	468	0.0
242, 211, 188, 180	4	242	0, 1, 0, 0	1	0.782472613459	1.0	139.0	0.0	153	153	486	0.0
242, 211, 188, 22	4	242	0, 1, 0, 0	1	0.765258215962	1.0	150.0	0.0	142	142	497	0.0
242, 211, 188, 29	4	242	0, 1, 0, 0	1	0.777777777778	1.0	142.0	0.0	150	150	489	0.0
242, 211, 188, 47	4	242	0, 1, 0, 1	1	0.72613458529	1.0	175.0	0.0	172	172	467	0.0
242, 211, 188, 64	4	242	0, 1, 0, 1	1	0.72613458529	1.0	175.0	0.0	163	163	476	0.0
242, 211, 188, 73	4	242	0, 1, 0, 1	1	0.72613458529	1.0	175.0	0.0	168	168	471	0.0
242, 211, 188, 76	4	242	0, 1, 0, 1	1	0.72613458529	1.0	175.0	0.0	155	155	484	0.0
242, 211, 29, 22	4	242	0, 1, 0, 0	1	0.773082942097	1.0	145.0	0.0	147	147	492	0.0
242, 211, 47, 22	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	169	169	470	0.0
242, 211, 47, 29	4	242	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	177	177	462	0.0
242, 211, 64, 22	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	160	160	479	0.0
242, 211, 64, 264	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	181	181	458	0.0
242, 211, 64, 29	4	242	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	168	168	471	0.0
242, 211, 64, 47	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	189	189	450	0.0
242, 219, 111, 0	4	242	0, 1, 0, 1	1	0.721439749609	1.0	178.0	0.0	132	132	507	0.0
242, 219, 111, 22	4	242	0, 1, 0, 0	1	0.760563380282	1.0	153.0	0.0	125	125	514	0.0
242, 219, 111, 29	4	242	0, 1, 0, 0	1	0.773082942097	1.0	145.0	0.0	133	133	506	0.0
242, 219, 111, 47	4	242	0, 1, 0, 1	1	0.721439749609	1.0	178.0	0.0	155	155	484	0.0
242, 219, 111, 64	4	242	0, 1, 0, 1	1	0.721439749609	1.0	178.0	0.0	146	146	493	0.0
242, 219, 111, 73	4	242	0, 1, 0, 1	1	0.721439749609	1.0	178.0	0.0	151	151	488	0.0
242, 219, 147, 111	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	154	154	485	0.0
242, 219, 147, 22	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	154	154	485	0.0
242, 219, 147, 264	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	175	175	464	0.0
242, 219, 147, 29	4	242	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	162	162	477	0.0
242, 219, 147, 64	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	175	175	464	0.0
242, 219, 147, 73	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	179	179	460	0.0
242, 219, 180, 111	4	242	0, 1, 0, 0	1	0.777777777778	1.0	142.0	0.0	136	136	503	0.0
242, 219, 180, 147	4	242	0, 1, 0, 1	1	0.738654147105	1.0	167.0	0.0	165	165	474	0.0
242, 219, 180, 22	4	242	0, 1, 0, 0	1	0.777777777778	1.0	142.0	0.0	136	136	503	0.0
242, 219, 180, 29	4	242	0, 1, 0, 0	1	0.790297339593	1.0	134.0	0.0	144	144	495	0.0
242, 219, 180, 47	4	242	0, 1, 0, 1	1	0.738654147105	1.0	167.0	0.0	166	166	473	0.0
242, 219, 180, 64	4	242	0, 1, 0, 1	1	0.738654147105	1.0	167.0	0.0	157	157	482	0.0
242, 219, 180, 73	4	242	0, 1, 0, 1	1	0.738654147105	1.0	167.0	0.0	162	162	477	0.0
242, 219, 188, 111	4	242	0, 1, 0, 0	1	0.765258215962	1.0	150.0	0.0	128	128	511	0.0
242, 219, 188, 147	4	242	0, 1, 0, 1	1	0.72613458529	1.0	175.0	0.0	157	157	482	0.0
242, 219, 188, 180	4	242	0, 1, 0, 0	1	0.782472613459	1.0	139.0	0.0	139	139	500	0.0
242, 219, 188, 22	4	242	0, 1, 0, 0	1	0.765258215962	1.0	150.0	0.0	128	128	511	0.0
242, 219, 188, 29	4	242	0, 1, 0, 0	1	0.777777777778	1.0	142.0	0.0	136	136	503	0.0
242, 219, 188, 47	4	242	0, 1, 0, 1	1	0.72613458529	1.0	175.0	0.0	158	158	481	0.0
242, 219, 188, 64	4	242	0, 1, 0, 1	1	0.72613458529	1.0	175.0	0.0	149	149	490	0.0
242, 219, 188, 73	4	242	0, 1, 0, 1	1	0.72613458529	1.0	175.0	0.0	154	154	485	0.0
242, 219, 188, 76	4	242	0, 1, 0, 1	1	0.72613458529	1.0	175.0	0.0	148	148	491	0.0
242, 219, 211, 111	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	161	161	478	0.0
242, 219, 211, 147	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	190	190	449	0.0
242, 219, 211, 180	4	242	0, 1, 1, 0	1	0.738654147105	1.0	167.0	0.0	172	172	467	0.0
242, 219, 211, 188	4	242	0, 1, 1, 0	1	0.72613458529	1.0	175.0	0.0	164	164	475	0.0
242, 219, 211, 22	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	161	161	478	0.0
242, 219, 211, 29	4	242	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	169	169	470	0.0
242, 219, 211, 64	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	182	182	457	0.0
242, 219, 29, 22	4	242	0, 1, 0, 0	1	0.773082942097	1.0	145.0	0.0	133	133	506	0.0
242, 219, 47, 142	4	242	0, 1, 1, 0	1	0.729264475743	1.0	173.0	0.0	160	160	479	0.0
242, 219, 47, 147	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	183	183	456	0.0
242, 219, 47, 211	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	190	190	449	0.0
242, 219, 47, 22	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	155	155	484	0.0
242, 219, 47, 260	4	242	0, 1, 1, 0	1	0.72613458529	1.0	175.0	0.0	158	158	481	0.0
242, 219, 47, 289	4	242	0, 1, 1, 0	1	0.723004694836	1.0	177.0	0.0	156	156	483	0.0
242, 219, 47, 29	4	242	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	163	163	476	0.0
242, 219, 47, 293	4	242	0, 1, 1, 0	1	0.719874804382	1.0	179.0	0.0	154	154	485	0.0
242, 219, 47, 294	4	242	0, 1, 1, 0	1	0.727699530516	1.0	174.0	0.0	159	159	480	0.0
242, 219, 47, 296	4	242	0, 1, 1, 0	1	0.754303599374	1.0	157.0	0.0	176	176	463	0.0
242, 219, 47, 64	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	175	175	464	0.0
242, 219, 47, 67	4	242	0, 1, 1, 0	1	0.72613458529	1.0	175.0	0.0	158	158	481	0.0
242, 219, 47, 73	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	180	180	459	0.0
242, 219, 64, 22	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	146	146	493	0.0
242, 219, 64, 259	4	242	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	154	154	485	0.0
242, 219, 64, 29	4	242	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	154	154	485	0.0
242, 29, 22, 171	4	242	0, 0, 0, 1	1	0.773082942097	1.0	145.0	0.0	133	133	506	0.0
242, 29, 22, 226	4	242	0, 0, 0, 1	1	0.773082942097	1.0	145.0	0.0	150	150	489	0.0
242, 47, 147, 111	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	162	162	477	0.0
242, 47, 147, 155	4	242	0, 1, 1, 0	1	0.716744913928	1.0	181.0	0.0	159	159	480	0.0
242, 47, 147, 22	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	162	162	477	0.0
242, 47, 147, 29	4	242	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	170	170	469	0.0
242, 47, 147, 64	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	182	182	457	0.0
242, 47, 147, 73	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	187	187	452	0.0
242, 47, 29, 22	4	242	0, 1, 0, 0	1	0.773082942097	1.0	145.0	0.0	142	142	497	0.0
242, 64, 29, 22	4	242	0, 1, 0, 0	1	0.773082942097	1.0	145.0	0.0	132	132	507	0.0
242, 64, 47, 208	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	154	154	485	0.0
242, 64, 47, 22	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	154	154	485	0.0
242, 64, 47, 29	4	242	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	162	162	477	0.0
242, 64, 47, 297	4	242	0, 1, 1, 0	1	0.716744913928	1.0	181.0	0.0	151	151	488	0.0
242, 64, 47, 304	4	242	0, 1, 1, 0	1	0.713615023474	1.0	183.0	0.0	149	149	490	0.0
242, 64, 47, 305	4	242	0, 1, 1, 0	1	0.755868544601	1.0	156.0	0.0	176	176	463	0.0
242, 73, 147, 22	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	158	158	481	0.0
242, 73, 147, 29	4	242	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	166	166	473	0.0
242, 73, 147, 64	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	179	179	460	0.0
242, 73, 211, 22	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	165	165	474	0.0
242, 73, 211, 29	4	242	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	173	173	466	0.0
242, 73, 211, 47	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	194	194	445	0.0
242, 73, 211, 64	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	186	186	453	0.0
242, 73, 219, 211	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	186	186	453	0.0
242, 73, 219, 22	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	151	151	488	0.0
242, 73, 219, 29	4	242	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	159	159	480	0.0
242, 73, 219, 64	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	172	172	467	0.0
242, 73, 29, 22	4	242	0, 1, 0, 0	1	0.773082942097	1.0	145.0	0.0	138	138	501	0.0
242, 73, 47, 22	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	160	160	479	0.0
242, 73, 47, 29	4	242	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	168	168	471	0.0
242, 73, 64, 22	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	151	151	488	0.0
242, 73, 64, 264	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	172	172	467	0.0
242, 73, 64, 29	4	242	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	159	159	480	0.0
242, 73, 64, 47	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	180	180	459	0.0
264, 111, 29, 22	4	264	1, 0, 0, 0	1	0.768388106416	1.0	148.0	0.0	131	131	508	0.0
264, 111, 47, 22	4	264	1, 0, 1, 0	1	0.716744913928	1.0	181.0	0.0	154	154	485	0.0
264, 111, 47, 29	4	264	1, 0, 1, 0	1	0.729264475743	1.0	173.0	0.0	162	162	477	0.0
264, 147, 111, 22	4	264	1, 1, 0, 0	1	0.716744913928	1.0	181.0	0.0	151	151	488	0.0
264, 147, 111, 29	4	264	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	159	159	480	0.0
264, 147, 111, 64	4	264	1, 1, 0, 1	1	0.677621283255	1.0	206.0	0.0	171	171	468	0.0
264, 147, 111, 73	4	264	1, 1, 0, 1	1	0.677621283255	1.0	206.0	0.0	176	176	463	0.0
264, 147, 29, 22	4	264	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	159	159	480	0.0
264, 147, 359, 111	4	264	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	184	184	455	0.0
264, 147, 359, 17	4	264	1, 1, 1, 0	1	0.688575899844	1.0	199.0	0.0	191	191	448	0.0
264, 147, 359, 188	4	264	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	187	187	452	0.0
264, 147, 359, 211	4	264	1, 1, 1, 1	0	0.702660406886	1.0	190.0	0.0	218	218	421	0.0
264, 147, 359, 219	4	264	1, 1, 1, 1	0	0.682316118936	1.0	203.0	0.0	205	205	434	0.0
264, 147, 359, 22	4	264	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	184	184	455	0.0
264, 147, 359, 29	4	264	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	192	192	447	0.0
264, 147, 359, 47	4	264	1, 1, 1, 1	0	0.696400625978	1.0	194.0	0.0	214	214	425	0.0
264, 147, 359, 64	4	264	1, 1, 1, 1	0	0.680751173709	1.0	204.0	0.0	204	204	435	0.0
264, 147, 359, 73	4	264	1, 1, 1, 1	0	0.688575899844	1.0	199.0	0.0	209	209	430	0.0
264, 147, 47, 22	4	264	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	181	181	458	0.0
264, 147, 47, 271	4	264	1, 1, 1, 0	1	0.680751173709	1.0	204.0	0.0	183	183	456	0.0
264, 147, 47, 29	4	264	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	189	189	450	0.0
264, 147, 47, 354	4	264	1, 1, 1, 0	1	0.697965571205	1.0	193.0	0.0	194	194	445	0.0
264, 147, 47, 64	4	264	1, 1, 1, 1	0	0.674491392801	1.0	208.0	0.0	200	200	439	0.0
264, 180, 111, 22	4	264	1, 0, 0, 0	1	0.773082942097	1.0	145.0	0.0	134	134	505	0.0
264, 180, 111, 29	4	264	1, 0, 0, 0	1	0.785602503912	1.0	137.0	0.0	142	142	497	0.0
264, 180, 111, 47	4	264	1, 0, 0, 1	1	0.733959311424	1.0	170.0	0.0	165	165	474	0.0
264, 180, 111, 73	4	264	1, 0, 0, 1	1	0.733959311424	1.0	170.0	0.0	160	160	479	0.0
264, 180, 147, 111	4	264	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	162	162	477	0.0
264, 180, 147, 22	4	264	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	162	162	477	0.0
264, 180, 147, 29	4	264	1, 0, 1, 0	1	0.746478873239	1.0	162.0	0.0	170	170	469	0.0
264, 180, 147, 359	4	264	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	195	195	444	0.0
264, 180, 147, 64	4	264	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	182	182	457	0.0
264, 180, 147, 73	4	264	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	187	187	452	0.0
264, 180, 29, 22	4	264	1, 0, 0, 0	1	0.785602503912	1.0	137.0	0.0	142	142	497	0.0
264, 180, 47, 147	4	264	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	192	192	447	0.0
264, 180, 47, 211	4	264	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	199	199	440	0.0
264, 180, 47, 219	4	264	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	185	185	454	0.0
264, 180, 47, 22	4	264	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	165	165	474	0.0
264, 180, 47, 29	4	264	1, 0, 1, 0	1	0.746478873239	1.0	162.0	0.0	173	173	466	0.0
264, 180, 47, 64	4	264	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	184	184	455	0.0
264, 180, 47, 73	4	264	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	190	190	449	0.0
264, 180, 73, 22	4	264	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	160	160	479	0.0
264, 180, 73, 29	4	264	1, 0, 1, 0	1	0.746478873239	1.0	162.0	0.0	168	168	471	0.0
264, 188, 111, 22	4	264	1, 0, 0, 0	1	0.760563380282	1.0	153.0	0.0	126	126	513	0.0
264, 188, 111, 29	4	264	1, 0, 0, 0	1	0.773082942097	1.0	145.0	0.0	134	134	505	0.0
264, 188, 111, 47	4	264	1, 0, 0, 1	1	0.721439749609	1.0	178.0	0.0	157	157	482	0.0
264, 188, 111, 64	4	264	1, 0, 0, 1	1	0.721439749609	1.0	178.0	0.0	146	146	493	0.0
264, 188, 111, 73	4	264	1, 0, 0, 1	1	0.721439749609	1.0	178.0	0.0	152	152	487	0.0
264, 188, 180, 111	4	264	1, 0, 0, 0	1	0.777777777778	1.0	142.0	0.0	137	137	502	0.0
264, 188, 180, 22	4	264	1, 0, 0, 0	1	0.777777777778	1.0	142.0	0.0	137	137	502	0.0
264, 188, 180, 235	4	264	1, 0, 0, 1	1	0.738654147105	1.0	167.0	0.0	163	163	476	0.0
264, 188, 180, 29	4	264	1, 0, 0, 0	1	0.790297339593	1.0	134.0	0.0	145	145	494	0.0
264, 188, 180, 47	4	264	1, 0, 0, 1	1	0.738654147105	1.0	167.0	0.0	168	168	471	0.0
264, 188, 180, 73	4	264	1, 0, 0, 1	1	0.738654147105	1.0	167.0	0.0	163	163	476	0.0
264, 188, 180, 90	4	264	1, 0, 0, 1	1	0.738654147105	1.0	167.0	0.0	144	144	495	0.0
264, 188, 29, 22	4	264	1, 0, 0, 0	1	0.773082942097	1.0	145.0	0.0	134	134	505	0.0
264, 188, 47, 22	4	264	1, 0, 1, 0	1	0.721439749609	1.0	178.0	0.0	157	157	482	0.0
264, 188, 47, 29	4	264	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	165	165	474	0.0
264, 188, 47, 64	4	264	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	176	176	463	0.0
264, 242, 111, 22	4	264	1, 0, 0, 0	1	0.760563380282	1.0	153.0	0.0	126	126	513	0.0
264, 242, 111, 29	4	264	1, 0, 0, 0	1	0.773082942097	1.0	145.0	0.0	134	134	505	0.0
264, 242, 111, 47	4	264	1, 0, 0, 1	1	0.721439749609	1.0	178.0	0.0	157	157	482	0.0
264, 242, 147, 111	4	264	1, 0, 1, 0	1	0.721439749609	1.0	178.0	0.0	154	154	485	0.0
264, 242, 147, 22	4	264	1, 0, 1, 0	1	0.721439749609	1.0	178.0	0.0	154	154	485	0.0
264, 242, 147, 29	4	264	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	162	162	477	0.0
264, 242, 147, 64	4	264	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	174	174	465	0.0
264, 242, 147, 73	4	264	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	179	179	460	0.0
264, 242, 180, 111	4	264	1, 0, 0, 0	1	0.777777777778	1.0	142.0	0.0	137	137	502	0.0
264, 242, 180, 147	4	264	1, 0, 0, 1	1	0.738654147105	1.0	167.0	0.0	165	165	474	0.0
264, 242, 180, 22	4	264	1, 0, 0, 0	1	0.777777777778	1.0	142.0	0.0	137	137	502	0.0
264, 242, 180, 29	4	264	1, 0, 0, 0	1	0.790297339593	1.0	134.0	0.0	145	145	494	0.0
264, 242, 180, 47	4	264	1, 0, 0, 1	1	0.738654147105	1.0	167.0	0.0	168	168	471	0.0
264, 242, 180, 73	4	264	1, 0, 0, 1	1	0.738654147105	1.0	167.0	0.0	163	163	476	0.0
264, 242, 188, 111	4	264	1, 0, 0, 0	1	0.765258215962	1.0	150.0	0.0	129	129	510	0.0
264, 242, 188, 180	4	264	1, 0, 0, 0	1	0.782472613459	1.0	139.0	0.0	140	140	499	0.0
264, 242, 188, 22	4	264	1, 0, 0, 0	1	0.765258215962	1.0	150.0	0.0	129	129	510	0.0
264, 242, 188, 29	4	264	1, 0, 0, 0	1	0.777777777778	1.0	142.0	0.0	137	137	502	0.0
264, 242, 188, 47	4	264	1, 0, 0, 1	1	0.72613458529	1.0	175.0	0.0	160	160	479	0.0
264, 242, 188, 73	4	264	1, 0, 0, 1	1	0.72613458529	1.0	175.0	0.0	155	155	484	0.0
264, 242, 188, 76	4	264	1, 0, 0, 1	1	0.72613458529	1.0	175.0	0.0	149	149	490	0.0
264, 242, 211, 111	4	264	1, 0, 1, 0	1	0.721439749609	1.0	178.0	0.0	161	161	478	0.0
264, 242, 211, 180	4	264	1, 0, 1, 0	1	0.738654147105	1.0	167.0	0.0	172	172	467	0.0
264, 242, 211, 188	4	264	1, 0, 1, 0	1	0.72613458529	1.0	175.0	0.0	164	164	475	0.0
264, 242, 211, 22	4	264	1, 0, 1, 0	1	0.721439749609	1.0	178.0	0.0	161	161	478	0.0
264, 242, 211, 29	4	264	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	169	169	470	0.0
264, 242, 29, 22	4	264	1, 0, 0, 0	1	0.773082942097	1.0	145.0	0.0	134	134	505	0.0
264, 242, 47, 147	4	264	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	184	184	455	0.0
264, 242, 47, 211	4	264	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	191	191	448	0.0
264, 242, 47, 219	4	264	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	177	177	462	0.0
264, 242, 47, 22	4	264	1, 0, 1, 0	1	0.721439749609	1.0	178.0	0.0	157	157	482	0.0
264, 242, 47, 29	4	264	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	165	165	474	0.0
264, 242, 47, 64	4	264	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	176	176	463	0.0
264, 242, 47, 73	4	264	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	182	182	457	0.0
264, 242, 73, 211	4	264	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	186	186	453	0.0
264, 242, 73, 219	4	264	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	172	172	467	0.0
264, 242, 73, 22	4	264	1, 0, 1, 0	1	0.721439749609	1.0	178.0	0.0	152	152	487	0.0
264, 242, 73, 29	4	264	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	160	160	479	0.0
264, 47, 29, 22	4	264	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	162	162	477	0.0
264, 73, 211, 22	4	264	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	183	183	456	0.0
264, 73, 211, 29	4	264	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	191	191	448	0.0
264, 73, 219, 22	4	264	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	169	169	470	0.0
264, 73, 219, 29	4	264	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	177	177	462	0.0
264, 73, 219, 98	4	264	1, 1, 1, 0	1	0.68544600939	1.0	201.0	0.0	174	174	465	0.0
264, 73, 29, 22	4	264	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	157	157	482	0.0
264, 73, 47, 147	4	264	1, 1, 1, 1	0	0.682316118936	1.0	203.0	0.0	205	205	434	0.0
264, 73, 47, 211	4	264	1, 1, 1, 1	0	0.693270735524	1.0	196.0	0.0	212	212	427	0.0
264, 73, 47, 219	4	264	1, 1, 1, 1	0	0.671361502347	1.0	210.0	0.0	198	198	441	0.0
264, 73, 47, 22	4	264	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	179	179	460	0.0
264, 73, 47, 29	4	264	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	187	187	452	0.0
264, 73, 47, 63	4	264	1, 1, 1, 0	1	0.680751173709	1.0	204.0	0.0	181	181	458	0.0
264, 73, 47, 64	4	264	1, 1, 1, 1	0	0.671361502347	1.0	210.0	0.0	198	198	441	0.0
359, 111, 22, 0	4	359	1, 0, 0, 1	1	0.716744913928	1.0	181.0	0.0	139	139	500	0.0
359, 111, 29, 22	4	359	1, 0, 0, 0	1	0.768388106416	1.0	148.0	0.0	142	142	497	0.0
359, 111, 47, 0	4	359	1, 0, 1, 1	1	0.677621283255	1.0	206.0	0.0	170	170	469	0.0
359, 111, 47, 143	4	359	1, 0, 1, 0	1	0.732394366197	1.0	171.0	0.0	175	175	464	0.0
359, 111, 47, 219	4	359	1, 0, 1, 1	1	0.677621283255	1.0	206.0	0.0	186	186	453	0.0
359, 111, 47, 22	4	359	1, 0, 1, 0	1	0.716744913928	1.0	181.0	0.0	165	165	474	0.0
359, 111, 47, 29	4	359	1, 0, 1, 0	1	0.729264475743	1.0	173.0	0.0	173	173	466	0.0
359, 111, 47, 64	4	359	1, 0, 1, 1	1	0.677621283255	1.0	206.0	0.0	185	185	454	0.0
359, 111, 47, 73	4	359	1, 0, 1, 1	1	0.677621283255	1.0	206.0	0.0	191	191	448	0.0
359, 111, 64, 181	4	359	1, 0, 1, 0	1	0.72613458529	1.0	175.0	0.0	161	161	478	0.0
359, 111, 64, 182	4	359	1, 0, 1, 0	1	0.716744913928	1.0	181.0	0.0	155	155	484	0.0
359, 111, 64, 183	4	359	1, 0, 1, 0	1	0.749608763693	1.0	160.0	0.0	176	176	463	0.0
359, 111, 64, 22	4	359	1, 0, 1, 0	1	0.716744913928	1.0	181.0	0.0	155	155	484	0.0
359, 111, 64, 29	4	359	1, 0, 1, 0	1	0.729264475743	1.0	173.0	0.0	163	163	476	0.0
359, 111, 64, 51	4	359	1, 0, 1, 0	1	0.719874804382	1.0	179.0	0.0	157	157	482	0.0
359, 111, 73, 22	4	359	1, 0, 1, 0	1	0.716744913928	1.0	181.0	0.0	161	161	478	0.0
359, 111, 73, 264	4	359	1, 0, 1, 1	1	0.677621283255	1.0	206.0	0.0	183	183	456	0.0
359, 111, 73, 29	4	359	1, 0, 1, 0	1	0.729264475743	1.0	173.0	0.0	169	169	470	0.0
359, 111, 73, 64	4	359	1, 0, 1, 1	1	0.677621283255	1.0	206.0	0.0	182	182	457	0.0
